Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Drug/Substance Abuse,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Drug/Substance Abuse,0,,,,
State,Puerto Rico,,65+,Race,Hispanic,Drug/Substance Abuse,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Drug/Substance Abuse,,,,,
State,Puerto Rico,,All,Race,Hispanic,Drug/Substance Abuse,0.0226,,,,
State,Puerto Rico,,65+,Race,Native American,Drug/Substance Abuse,,,,,
State,Puerto Rico,,<65,Race,Native American,Drug/Substance Abuse,,,,,
State,Puerto Rico,,All,Race,Native American,Drug/Substance Abuse,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Drug/Substance Abuse,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Drug/Substance Abuse,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Drug/Substance Abuse,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Drug/Substance Abuse,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Drug/Substance Abuse,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Drug/Substance Abuse,0.0169,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,HIV/AIDS,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,HIV/AIDS,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,HIV/AIDS,0,,,,
State,Puerto Rico,,65+,Race,Hispanic,HIV/AIDS,,,,,
State,Puerto Rico,,<65,Race,Hispanic,HIV/AIDS,,,,,
State,Puerto Rico,,All,Race,Hispanic,HIV/AIDS,0.0039,,,,
State,Puerto Rico,,65+,Race,Native American,HIV/AIDS,,,,,
State,Puerto Rico,,<65,Race,Native American,HIV/AIDS,,,,,
State,Puerto Rico,,All,Race,Native American,HIV/AIDS,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,HIV/AIDS,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,HIV/AIDS,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,HIV/AIDS,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,HIV/AIDS,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,HIV/AIDS,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,HIV/AIDS,,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Heart Failure,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Heart Failure,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Heart Failure,,,,,
State,Puerto Rico,,65+,Race,Hispanic,Heart Failure,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Heart Failure,,,,,
State,Puerto Rico,,All,Race,Hispanic,Heart Failure,0.1666,,,,
State,Puerto Rico,,65+,Race,Native American,Heart Failure,,,,,
State,Puerto Rico,,<65,Race,Native American,Heart Failure,,,,,
State,Puerto Rico,,All,Race,Native American,Heart Failure,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Heart Failure,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Heart Failure,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Heart Failure,,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Heart Failure,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Heart Failure,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Heart Failure,0.1523,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Hepatitis (Chronic Viral B & C),0,,,,
State,Puerto Rico,,65+,Race,Hispanic,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,<65,Race,Hispanic,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,All,Race,Hispanic,Hepatitis (Chronic Viral B & C),0.0054,,,,
State,Puerto Rico,,65+,Race,Native American,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,<65,Race,Native American,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,All,Race,Native American,Hepatitis (Chronic Viral B & C),0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Hepatitis (Chronic Viral B & C),0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Hepatitis (Chronic Viral B & C),,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Hyperlipidemia,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Hyperlipidemia,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Hyperlipidemia,,,,,
State,Puerto Rico,,65+,Race,Hispanic,Hyperlipidemia,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Hyperlipidemia,,,,,
State,Puerto Rico,,All,Race,Hispanic,Hyperlipidemia,0.4852,,,,
State,Puerto Rico,,65+,Race,Native American,Hyperlipidemia,,,,,
State,Puerto Rico,,<65,Race,Native American,Hyperlipidemia,,,,,
State,Puerto Rico,,All,Race,Native American,Hyperlipidemia,,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Hyperlipidemia,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Hyperlipidemia,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Hyperlipidemia,0.5556,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Hyperlipidemia,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Hyperlipidemia,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Hyperlipidemia,0.5208,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Hypertension,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Hypertension,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Hypertension,,,,,
State,Puerto Rico,,65+,Race,Hispanic,Hypertension,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Hypertension,,,,,
State,Puerto Rico,,All,Race,Hispanic,Hypertension,0.6127,,,,
State,Puerto Rico,,65+,Race,Native American,Hypertension,,,,,
State,Puerto Rico,,<65,Race,Native American,Hypertension,,,,,
State,Puerto Rico,,All,Race,Native American,Hypertension,,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Hypertension,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Hypertension,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Hypertension,0.5556,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Hypertension,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Hypertension,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Hypertension,0.5885,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Ischemic Heart Disease,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Ischemic Heart Disease,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Ischemic Heart Disease,,,,,
State,Puerto Rico,,65+,Race,Hispanic,Ischemic Heart Disease,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Ischemic Heart Disease,,,,,
State,Puerto Rico,,All,Race,Hispanic,Ischemic Heart Disease,0.2678,,,,
State,Puerto Rico,,65+,Race,Native American,Ischemic Heart Disease,,,,,
State,Puerto Rico,,<65,Race,Native American,Ischemic Heart Disease,,,,,
State,Puerto Rico,,All,Race,Native American,Ischemic Heart Disease,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Ischemic Heart Disease,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Ischemic Heart Disease,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Ischemic Heart Disease,,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Ischemic Heart Disease,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Ischemic Heart Disease,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Ischemic Heart Disease,0.2604,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Osteoporosis,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Osteoporosis,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Osteoporosis,0,,,,
State,Puerto Rico,,65+,Race,Hispanic,Osteoporosis,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Osteoporosis,,,,,
State,Puerto Rico,,All,Race,Hispanic,Osteoporosis,0.0913,,,,
State,Puerto Rico,,65+,Race,Native American,Osteoporosis,,,,,
State,Puerto Rico,,<65,Race,Native American,Osteoporosis,,,,,
State,Puerto Rico,,All,Race,Native American,Osteoporosis,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Osteoporosis,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Osteoporosis,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Osteoporosis,,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Osteoporosis,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Osteoporosis,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Osteoporosis,0.1003,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Schizophrenia and Other Psychotic Disorders,0,,,,
State,Puerto Rico,,65+,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,All,Race,Hispanic,Schizophrenia and Other Psychotic Disorders,0.0186,,,,
State,Puerto Rico,,65+,Race,Native American,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,<65,Race,Native American,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,All,Race,Native American,Schizophrenia and Other Psychotic Disorders,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Schizophrenia and Other Psychotic Disorders,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Schizophrenia and Other Psychotic Disorders,0.0195,,,,
State,Puerto Rico,,65+,Race,Asian Pacific Islander,Stroke,,,,,
State,Puerto Rico,,<65,Race,Asian Pacific Islander,Stroke,,,,,
State,Puerto Rico,,All,Race,Asian Pacific Islander,Stroke,0,,,,
State,Puerto Rico,,65+,Race,Hispanic,Stroke,,,,,
State,Puerto Rico,,<65,Race,Hispanic,Stroke,,,,,
State,Puerto Rico,,All,Race,Hispanic,Stroke,0.0354,,,,
State,Puerto Rico,,65+,Race,Native American,Stroke,,,,,
State,Puerto Rico,,<65,Race,Native American,Stroke,,,,,
State,Puerto Rico,,All,Race,Native American,Stroke,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic Black,Stroke,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic Black,Stroke,,,,,
State,Puerto Rico,,All,Race,non-Hispanic Black,Stroke,0,,,,
State,Puerto Rico,,65+,Race,non-Hispanic White,Stroke,,,,,
State,Puerto Rico,,<65,Race,non-Hispanic White,Stroke,,,,,
State,Puerto Rico,,All,Race,non-Hispanic White,Stroke,0.0299,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Alcohol Abuse,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Alcohol Abuse,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Alcohol Abuse,0.0144,,,,
State,Rhode Island,44,65+,Race,Hispanic,Alcohol Abuse,0.0243,,,,
State,Rhode Island,44,<65,Race,Hispanic,Alcohol Abuse,0.0598,,,,
State,Rhode Island,44,All,Race,Hispanic,Alcohol Abuse,0.0374,,,,
State,Rhode Island,44,65+,Race,Native American,Alcohol Abuse,,,,,
State,Rhode Island,44,<65,Race,Native American,Alcohol Abuse,,,,,
State,Rhode Island,44,All,Race,Native American,Alcohol Abuse,,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Alcohol Abuse,0.0314,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Alcohol Abuse,0.1203,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Alcohol Abuse,0.0631,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Alcohol Abuse,0.0225,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Alcohol Abuse,0.0842,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Alcohol Abuse,0.0305,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Alzheimer's Disease/Dementia,0.0578,,,,
State,Rhode Island,44,65+,Race,Hispanic,Alzheimer's Disease/Dementia,0.1017,,,,
State,Rhode Island,44,<65,Race,Hispanic,Alzheimer's Disease/Dementia,0.023,,,,
State,Rhode Island,44,All,Race,Hispanic,Alzheimer's Disease/Dementia,0.0727,,,,
State,Rhode Island,44,65+,Race,Native American,Alzheimer's Disease/Dementia,0.125,,,,
State,Rhode Island,44,<65,Race,Native American,Alzheimer's Disease/Dementia,0,,,,
State,Rhode Island,44,All,Race,Native American,Alzheimer's Disease/Dementia,0.0857,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.1109,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.0384,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Alzheimer's Disease/Dementia,0.085,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.1125,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.0415,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Alzheimer's Disease/Dementia,0.1033,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Arthritis,0.213,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Arthritis,0.0789,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Arthritis,0.1827,,,,
State,Rhode Island,44,65+,Race,Hispanic,Arthritis,0.2602,,,,
State,Rhode Island,44,<65,Race,Hispanic,Arthritis,0.1812,,,,
State,Rhode Island,44,All,Race,Hispanic,Arthritis,0.2311,,,,
State,Rhode Island,44,65+,Race,Native American,Arthritis,0.3333,,,,
State,Rhode Island,44,<65,Race,Native American,Arthritis,0.2955,,,,
State,Rhode Island,44,All,Race,Native American,Arthritis,0.3214,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Arthritis,0.2839,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Arthritis,0.1689,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Arthritis,0.2429,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Arthritis,0.3643,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Arthritis,0.2129,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Arthritis,0.3448,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Asthma,0.0549,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Asthma,0.0639,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Asthma,0.0569,,,,
State,Rhode Island,44,65+,Race,Hispanic,Asthma,0.0581,,,,
State,Rhode Island,44,<65,Race,Hispanic,Asthma,0.1146,,,,
State,Rhode Island,44,All,Race,Hispanic,Asthma,0.0789,,,,
State,Rhode Island,44,65+,Race,Native American,Asthma,,,,,
State,Rhode Island,44,<65,Race,Native American,Asthma,,,,,
State,Rhode Island,44,All,Race,Native American,Asthma,,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Asthma,0.07,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Asthma,0.1062,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Asthma,0.0829,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Asthma,0.064,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Asthma,0.0785,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Asthma,0.0658,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Atrial Fibrillation,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Atrial Fibrillation,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Atrial Fibrillation,0.0442,,,,
State,Rhode Island,44,65+,Race,Hispanic,Atrial Fibrillation,0.0654,,,,
State,Rhode Island,44,<65,Race,Hispanic,Atrial Fibrillation,0.0137,,,,
State,Rhode Island,44,All,Race,Hispanic,Atrial Fibrillation,0.0464,,,,
State,Rhode Island,44,65+,Race,Native American,Atrial Fibrillation,,,,,
State,Rhode Island,44,<65,Race,Native American,Atrial Fibrillation,,,,,
State,Rhode Island,44,All,Race,Native American,Atrial Fibrillation,,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Atrial Fibrillation,0.051,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Atrial Fibrillation,0.0243,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Atrial Fibrillation,0.0414,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Atrial Fibrillation,0.1079,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Atrial Fibrillation,0.0216,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Atrial Fibrillation,0.0968,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,65+,Race,Hispanic,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,<65,Race,Hispanic,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,All,Race,Hispanic,Autism Spectrum Disorders,,,,,
State,Rhode Island,44,65+,Race,Native American,Autism Spectrum Disorders,0,,,,
State,Rhode Island,44,<65,Race,Native American,Autism Spectrum Disorders,0,,,,
State,Rhode Island,44,All,Race,Native American,Autism Spectrum Disorders,0,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Autism Spectrum Disorders,0,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Autism Spectrum Disorders,0.0121,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Autism Spectrum Disorders,0.0043,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Autism Spectrum Disorders,0.0002,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Autism Spectrum Disorders,0.0156,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Autism Spectrum Disorders,0.0022,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,COPD,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,COPD,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,COPD,0.0578,,,,
State,Rhode Island,44,65+,Race,Hispanic,COPD,0.0927,,,,
State,Rhode Island,44,<65,Race,Hispanic,COPD,0.038,,,,
State,Rhode Island,44,All,Race,Hispanic,COPD,0.0725,,,,
State,Rhode Island,44,65+,Race,Native American,COPD,,,,,
State,Rhode Island,44,<65,Race,Native American,COPD,,,,,
State,Rhode Island,44,All,Race,Native American,COPD,0.0857,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,COPD,0.1008,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,COPD,0.0647,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,COPD,0.0879,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,COPD,0.1192,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,COPD,0.1172,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,COPD,0.119,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Cancer,,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Cancer,,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Cancer,0.0544,,,,
State,Rhode Island,44,65+,Race,Hispanic,Cancer,0.0756,,,,
State,Rhode Island,44,<65,Race,Hispanic,Cancer,0.0268,,,,
State,Rhode Island,44,All,Race,Hispanic,Cancer,0.0576,,,,
State,Rhode Island,44,65+,Race,Native American,Cancer,,,,,
State,Rhode Island,44,<65,Race,Native American,Cancer,,,,,
State,Rhode Island,44,All,Race,Native American,Cancer,,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Cancer,0.1237,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Cancer,0.0293,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Cancer,0.0901,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Cancer,0.1127,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Cancer,0.0337,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Cancer,0.1026,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Chronic Kidney Disease,0.2393,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Chronic Kidney Disease,0.1692,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Chronic Kidney Disease,0.2234,,,,
State,Rhode Island,44,65+,Race,Hispanic,Chronic Kidney Disease,0.2529,,,,
State,Rhode Island,44,<65,Race,Hispanic,Chronic Kidney Disease,0.18,,,,
State,Rhode Island,44,All,Race,Hispanic,Chronic Kidney Disease,0.226,,,,
State,Rhode Island,44,65+,Race,Native American,Chronic Kidney Disease,,,,,
State,Rhode Island,44,<65,Race,Native American,Chronic Kidney Disease,,,,,
State,Rhode Island,44,All,Race,Native American,Chronic Kidney Disease,0.2786,,,,
State,Rhode Island,44,65+,Race,non-Hispanic Black,Chronic Kidney Disease,0.3298,,,,
State,Rhode Island,44,<65,Race,non-Hispanic Black,Chronic Kidney Disease,0.2386,,,,
State,Rhode Island,44,All,Race,non-Hispanic Black,Chronic Kidney Disease,0.2973,,,,
State,Rhode Island,44,65+,Race,non-Hispanic White,Chronic Kidney Disease,0.2356,,,,
State,Rhode Island,44,<65,Race,non-Hispanic White,Chronic Kidney Disease,0.17,,,,
State,Rhode Island,44,All,Race,non-Hispanic White,Chronic Kidney Disease,0.2271,,,,
State,Rhode Island,44,65+,Race,Asian Pacific Islander,Depression,0.0911,,,,
State,Rhode Island,44,<65,Race,Asian Pacific Islander,Depression,0.2481,,,,
State,Rhode Island,44,All,Race,Asian Pacific Islander,Depression,0.1266,,,,
State,Rhode Island,44,65+,Race,Hispanic,Depression,0.1791,,,,
State,Rhode Island,44,<65,Race,Hispanic,Depression,0.3761,,,,
State,Rhode Island,44,All,Race,Hispanic,Depression,0.2517,,,,
